Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
cold sore picture,85,85,90,30,0,https://www.candormedical.com/,0,0,0,0,0,"100, 100, 100, 0, 0, 0, 0, 0, 78, 100, 100, 100",2026-03-06 10:25:41,"Video, Related searches",informational,Organic
how to get medical marijuanas card qld online,1,0,260,44,55.68,https://www.candormedical.com/,0,0,0,0.81,54400,"43, 53, 100, 82, 66, 66, 66, 66, 35, 53, 53, 53",2026-04-03 06:09:44,"Video, Related searches, Discussions and forums, Ads middle, AI overview",informational,AI overview
co medical,47,0,70,19,3.05,https://www.candormedical.com/,0,0,0,0.17,2530000000,"63, 0, 100, 81, 0, 81, 63, 81, 45, 63, 63, 36",2026-04-15 06:09:20,"Video, Related searches, AI overview",informational,Organic
where can i get medical weed,11,11,90,34,27.41,https://www.candormedical.com/,0,0,0,0.28,231,"50, 78, 78, 78, 100, 64, 50, 64, 50, 50, 50, 35",2026-03-11 21:44:44,"Knowledge panel, Video, Related searches, Discussions and forums, AI overview",informational,Organic
thc online,23,26,70,46,0,https://www.candormedical.com/,0,0,0,0,152,"21, 28, 50, 28, 50, 35, 78, 100, 78, 64, 35, 14",2026-04-07 17:47:18,"Sitelinks, Video","commercial, informational",Organic
can you drive with medical marijuanas victoria,89,89,110,24,41.72,https://www.candormedical.com/,0,0,0,0.15,0,"14, 78, 78, 78, 78, 100, 100, 78, 78, 100, 100, 50",2026-03-09 20:34:07,"Sitelinks, Video, Video Carousel, Related searches, Discussions and forums, AI overview",informational,Organic
how to get medical marijuana's card qld,29,29,70,42,0,https://www.candormedical.com/,0,0,0,0,102,"100, 6, 0, 0, 0, 0, 0, 0, 0, 1",2026-03-06 09:31:42,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic
cannabis dispensary gold coast,58,34,70,5,0,https://www.candormedical.com/,0,0,0,0,916000,"55, 44, 77, 55, 77, 77, 100, 100, 100, 100, 77, 77",2026-04-03 04:56:41,"Knowledge panel, Video, Image, Related searches, Discussions and forums, AI overview",informational,Organic
australian skin clinics macquarie,65,0,70,21,0.57,https://www.candormedical.com/,0,0,0,0.15,188000,"41, 41, 41, 52, 52, 41, 41, 52, 41, 41, 29, 41",2026-04-02 09:33:25,"Knowledge panel, Video, Related searches","informational, transactional",Organic
get the contraceptive pill online,60,0,70,4,2.87,https://www.candormedical.com/treatments/contraceptive-pill,0,0,0,0.88,195,"77, 77, 77, 77, 100, 77, 77, 100, 77, 11, 77, 77",2026-04-02 07:20:39,"Sitelinks, Video, Image, Related searches",transactional,Organic
alternaleaf australia,39,39,140,28,58.98,https://www.candormedical.com/,0,0,0,0.77,0,"80, 33, 42, 52, 66, 52, 100, 66, 52, 80, 80, 80",2026-03-07 16:07:45,"Knowledge panel, Video, Ads top, Related searches, Ads middle","navigational, transactional",Organic
weed melbourne,51,0,320,47,0,https://www.candormedical.com/,0,0,0,0,119,"29, 36, 44, 44, 36, 44, 44, 44, 44, 54, 44, 54",2026-04-01 16:02:54,"Video, Video Carousel, Related searches, AI overview",informational,Organic
can med,14,0,70,49,4.84,https://www.candormedical.com/,0,0,0,0.28,1970000000,"5, 5, 12, 10, 28, 17, 28, 35, 28, 28, 28, 5",2026-04-28 05:24:11,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,Organic
what happens if you miss a contraceptive pill,69,69,70,33,0,https://www.candormedical.com/education/what-do-i-do-if-i-miss-a-pill,0,0,0,0.33,26000000,"63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 18",2026-03-06 23:02:58,"Video, Image, Related searches, Discussions and forums, AI overview",informational,Organic
skipping period the oill,90,0,110,34,0,https://www.candormedical.com/education/how-to-skip-your-period,0,0,0,0,156000000,"23, 100, 42",2026-04-11 12:05:49,"Video, Image, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
marijuana australia,26,0,140,60,0,https://www.candormedical.com/,0,0,0,0,45200000,"10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10",2026-03-31 17:45:59,"Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
marijuana australia,30,0,140,60,0,https://www.candormedical.com/,0,0,0,0,45200000,"10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10",2026-03-31 17:45:59,"Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
how to skip period with birth control pills,76,76,140,42,0,https://www.candormedical.com/education/how-to-skip-your-period,0,0,0,0.01,0,"53, 53, 34, 53, 53, 53, 42, 53, 65, 53, 42, 65",2026-03-19 12:09:45,"Sitelinks, Video, Image, Related searches, Discussions and forums, AI overview",informational,Organic
medicinal cannabis clinic,38,0,70,39,0,https://www.candormedical.com/,0,0,0,0,50700000,"23, 23, 23, 23, 23, 19, 33, 23, 66, 100, 66, 14",2026-04-18 09:56:04,"Local pack, Video, Related searches",commercial,Organic
medicinal cannabis clinic,68,0,70,39,0,https://www.candormedical.com/,0,0,0,0,50700000,"23, 23, 23, 23, 23, 19, 33, 23, 66, 100, 66, 14",2026-04-18 09:56:04,"Local pack, Video, Related searches",commercial,Organic
candor medical phone number,2,2,50,17,1.65,https://www.candormedical.com/,0,0,0,0.2,2800000,"18, 18, 27, 63, 100, 100, 63, 63, 18, 18, 18, 18",2026-04-28 05:49:08,"Knowledge panel, Video, People also ask, Related searches",navigational,Organic
candor medical phone number,3,3,50,17,1.65,https://www.candormedical.com/faq,0,0,0,0.2,2800000,"18, 18, 27, 63, 100, 100, 63, 63, 18, 18, 18, 18",2026-04-28 05:49:08,"Knowledge panel, Video, People also ask, Related searches",navigational,Organic
candor medical phone number,4,4,50,17,1.65,https://www.candormedical.com/terms-and-conditions,0,0,0,0.2,2800000,"18, 18, 27, 63, 100, 100, 63, 63, 18, 18, 18, 18",2026-04-28 05:49:08,"Knowledge panel, Video, People also ask, Related searches",navigational,Organic
candor medical phone number,6,9,50,17,1.65,https://www.candormedical.com/privacy-policy,0,0,0,0.2,2800000,"18, 18, 27, 63, 100, 100, 63, 63, 18, 18, 18, 18",2026-04-28 05:49:08,"Knowledge panel, Video, People also ask, Related searches",navigational,Organic
candor medical phone number,9,11,50,17,1.65,https://www.candormedical.com/treatments/alternative-therapy,0,0,0,0.2,2800000,"18, 18, 27, 63, 100, 100, 63, 63, 18, 18, 18, 18",2026-04-28 05:49:08,"Knowledge panel, Video, People also ask, Related searches",navigational,Organic
candor medical phone number,13,10,50,17,1.65,https://app.candormedical.com/,0,0,0,0.2,2800000,"18, 18, 27, 63, 100, 100, 63, 63, 18, 18, 18, 18",2026-04-28 05:49:08,"Knowledge panel, Video, People also ask, Related searches",navigational,Organic
candor medical phone number,18,0,50,17,1.65,https://www.candormedical.com/education/multi-factor-authentication-guide,0,0,0,0.2,2800000,"18, 18, 27, 63, 100, 100, 63, 63, 18, 18, 18, 18",2026-04-28 05:49:08,"Knowledge panel, Video, People also ask, Related searches",navigational,Organic
candor medical phone number,35,33,50,17,1.65,https://www.candormedical.com/how-candor-works,0,0,0,0.2,2800000,"18, 18, 27, 63, 100, 100, 63, 63, 18, 18, 18, 18",2026-04-28 05:49:08,"Knowledge panel, Video, People also ask, Related searches",navigational,Organic
candor medical phone number,45,23,50,17,1.65,https://www.candormedical.com/about,0,0,0,0.2,2800000,"18, 18, 27, 63, 100, 100, 63, 63, 18, 18, 18, 18",2026-04-28 05:49:08,"Knowledge panel, Video, People also ask, Related searches",navigational,Organic
candor medical phone number,52,37,50,17,1.65,https://www.candormedical.com/treatments/weight-loss,0,0,0,0.2,2800000,"18, 18, 27, 63, 100, 100, 63, 63, 18, 18, 18, 18",2026-04-28 05:49:08,"Knowledge panel, Video, People also ask, Related searches",navigational,Organic
candor medical phone number,57,0,50,17,1.65,https://www.candormedical.com/treatments/erectile-dysfunction,0,0,0,0.2,2800000,"18, 18, 27, 63, 100, 100, 63, 63, 18, 18, 18, 18",2026-04-28 05:49:08,"Knowledge panel, Video, People also ask, Related searches",navigational,Organic
candor medical phone number,64,21,50,17,1.65,https://app.candormedical.com/alternative-therapy-form,0,0,0,0.2,2800000,"18, 18, 27, 63, 100, 100, 63, 63, 18, 18, 18, 18",2026-04-28 05:49:08,"Knowledge panel, Video, People also ask, Related searches",navigational,Organic
medical marijuanas canberra,14,14,70,29,0,https://www.candormedical.com/,0,0,0,0,332000,"63, 63, 45, 63, 63, 9, 63, 81, 63, 63, 100, 63",2026-03-27 15:42:49,"Sitelinks, Video, Related searches, AI overview",informational,Organic
medical marijuanas canberra,36,14,70,29,0,https://www.candormedical.com/,0,0,0,0,332000,"63, 63, 45, 63, 63, 9, 63, 81, 63, 63, 100, 63",2026-03-27 15:42:49,"Sitelinks, Video, Related searches, AI overview",informational,Organic
buy medical cannabis australia,53,0,50,57,0,https://www.candormedical.com/,0,0,0,0,31700000,"0, 0, 0, 0, 0, 7, 64, 64, 64, 100, 64, 64",2026-04-26 16:40:35,"Local pack, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
telehealth cairns,39,39,110,7,0,https://www.candormedical.com/,0,0,0,0,323000,"34, 26, 7, 0, 11, 26, 65, 65, 65, 80, 53, 53",2026-03-30 20:55:05,"Knowledge panel, Video, People also ask, Related searches",informational,Organic
medicinal cannabis gold coast,27,0,70,5,0,https://www.candormedical.com/,0,0,0,0,3940000,"50, 14, 28, 21, 28, 21, 64, 78, 78, 78, 64, 78",2026-04-13 12:48:25,"Knowledge panel, Video, People also ask, Related searches, AI overview",informational,Organic
buy medical marijuanas australia,28,28,170,55,0,https://www.candormedical.com/,0,0,0,0,0,"8, 5, 6, 1, 1, 16, 24, 20, 20, 20, 20, 10",2026-03-13 04:12:44,"Local pack, Sitelinks, Video, Related searches",transactional,Organic
vape shop toowoomba,34,0,70,22,0,https://www.candormedical.com/,0,0,0,0,17300,"0, 43, 0, 0, 53, 43, 3, 43, 53, 0, 0, 0",2026-04-01 16:27:06,"Knowledge panel, Sitelinks, Video, Image, Related searches",informational,Organic
alternative practitioners near me,36,45,320,48,1.56,https://www.candormedical.com/,0,0,0,0.6,98,"81, 66, 54, 81, 66, 44, 23, 54, 100, 54, 54, 44",2026-04-08 11:51:10,"Local pack, People also ask, Related searches, AI overview","informational, transactional",Organic
medical cannabis delivery,31,0,50,39,0,https://www.candormedical.com/,0,0,0,0,59900000,"9, 0, 9, 9, 9, 9, 63, 63, 63, 63, 100, 100",2026-04-29 14:58:15,"Knowledge panel, Video, People also ask, Related searches, Discussions and forums",informational,Organic
cheapest medical weed australia,67,67,70,10,0,https://www.candormedical.com/,0,0,0,0,3810000,"64, 28, 21, 35, 35, 35, 100, 78, 64, 50, 50, 35",2026-03-19 14:51:02,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
chemist burleigh,46,0,260,19,0.89,https://www.candormedical.com/,0,0,0,0.27,229000,"66, 43, 54, 66, 43, 54, 54, 54, 43, 54, 54, 54",2026-04-02 00:43:21,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic
how can i skip a period on the pill,68,15,140,39,0,https://www.candormedical.com/education/how-to-skip-your-period,0,0,0,0.01,164000000,"53, 53, 34, 53, 53, 53, 42, 53, 65, 53, 42, 65",2026-04-24 05:56:41,"Sitelinks, Video, Image, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
telehealth nsw,94,0,590,43,0,https://www.candormedical.com/,0,0,0,0,7810000,"13, 11, 11, 8, 8, 13, 30, 30, 30, 30, 24, 13",2026-04-08 12:07:57,"Video, Image, People also ask, Related searches, AI overview",informational,Organic
candor sign in,16,16,140,17,0.51,https://www.candormedical.com/terms-and-conditions,0,0,0,0.08,100,"34, 53, 34, 53, 43, 53, 65, 43, 43, 28, 12, 12",2026-03-26 11:33:05,"Sitelinks, Related searches","navigational, transactional",Organic
candor sign in,20,20,140,17,0.51,https://www.candormedical.com/treatments/contraceptive-pill,0,0,0,0.08,100,"34, 53, 34, 53, 43, 53, 65, 43, 43, 28, 12, 12",2026-03-26 11:33:05,"Sitelinks, Related searches","navigational, transactional",Organic
candor sign in,23,23,140,17,0.51,https://www.candormedical.com/how-candor-works,0,0,0,0.08,100,"34, 53, 34, 53, 43, 53, 65, 43, 43, 28, 12, 12",2026-03-26 11:33:05,"Sitelinks, Related searches","navigational, transactional",Organic
candor sign in,28,28,140,17,0.51,https://www.candormedical.com/treatments/erectile-dysfunction,0,0,0,0.08,100,"34, 53, 34, 53, 43, 53, 65, 43, 43, 28, 12, 12",2026-03-26 11:33:05,"Sitelinks, Related searches","navigational, transactional",Organic
candor sign in,33,28,140,17,0.51,https://www.candormedical.com/treatments/erectile-dysfunction,0,0,0,0.08,100,"34, 53, 34, 53, 43, 53, 65, 43, 43, 28, 12, 12",2026-03-26 11:33:05,"Sitelinks, Related searches","navigational, transactional",Organic
med dispensary,20,20,90,55,60.9,https://www.candormedical.com/,0,0,0,0.08,11100000,"33, 33, 52, 52, 42, 33, 33, 42, 100, 52, 42, 42",2026-03-23 16:56:02,"Local pack, Image, Related searches",commercial,Organic
canna telehealth,13,8,70,4,5.62,https://www.candormedical.com/,0,0,0,0.41,0,"36, 27, 100, 100, 100, 27, 63, 27, 81, 63, 63, 100",2026-03-09 18:52:00,"Video, Related searches",navigational,Organic
cannabis prescription australia,21,0,110,47,0,https://www.candormedical.com/,0,0,0,0.33,7510000,"52, 41, 41, 41, 52, 41, 100, 100, 82, 64, 82, 41",2026-04-25 02:54:42,"Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
cannibis access clinic,86,0,90,40,0,https://www.candormedical.com/,0,0,0,0.33,5260000,"0, 10, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0",2026-04-29 08:27:49,"Local pack, Video, People also ask, Related searches",commercial,Organic
how do i skip a period on the pill,36,36,140,44,0,https://www.candormedical.com/education/how-to-skip-your-period,0,0,0,0.01,147,"53, 53, 34, 53, 53, 53, 42, 53, 65, 53, 42, 65",2026-03-25 14:00:07,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic
medical cannabis doctors australia,16,0,50,,0,https://www.candormedical.com/,0,0,0,0,3450000,"9, 9, 19, 9, 9, 9, 23, 23, 23, 23, 100, 19",2026-04-14 22:15:53,"Knowledge panel, Video, Image, Related searches",informational,Organic
weed and weight loss,61,61,110,31,0,https://www.candormedical.com/,0,0,0,0,0,"66, 52, 52, 52, 52, 42, 52, 52, 52, 52, 66, 42",2026-03-06 19:44:52,"Sitelinks, Video, Discussions and forums, AI overview",informational,Organic
pharmacies toowoomba,92,92,70,26,0.31,https://www.candormedical.com/,0,0,0,0.33,124,"7, 4, 7, 7, 7, 14, 4, 5, 5, 5, 7, 7",2026-03-30 09:32:25,"Local pack, Sitelinks, Image, People also ask, Related searches",commercial,Organic
dispensed australia prices,78,33,50,10,4.28,https://www.candormedical.com/,0,0,0,0.71,1310000,"21, 12, 15, 15, 21, 12, 21, 21, 15, 15, 21, 21",2026-04-07 12:16:27,"Image pack, Sitelinks, Video, Related searches, AI overview","navigational, transactional",Organic
thc gummies canberra,40,0,70,6,0,https://www.candormedical.com/,0,0,0,0.33,9200,"35, 14, 14, 14, 35, 28, 14, 50, 50, 100, 100, 78",2026-04-14 21:56:07,"Sitelinks, People also ask, AI overview",informational,Organic
medicinal marijuanas australia,47,0,210,57,0,https://www.candormedical.com/,0,0,0,0,9340000,"30, 7, 3, 0, 0, 2, 13, 10, 10, 3, 3, 13",2026-04-02 08:44:17,"Video, Ads bottom, Related searches, AI overview",informational,Organic
medicinal marijuanas australia,52,0,210,57,0,https://www.candormedical.com/,0,0,0,0,9340000,"30, 7, 3, 0, 0, 2, 13, 10, 10, 3, 3, 13",2026-04-02 08:44:17,"Video, Ads bottom, Related searches, AI overview",informational,Organic
what to do if missed a pill,22,22,70,28,0,https://www.candormedical.com/education/what-do-i-do-if-i-miss-a-pill,0,0,0,0.01,37500000,"63, 63, 63, 81, 36, 63, 63, 81, 63, 63, 81, 63",2026-03-07 03:13:11,"Video, Image, Related searches, AI overview",informational,Organic
what to do if missed a pill,33,22,70,28,0,https://www.candormedical.com/education/what-do-i-do-if-i-miss-a-pill,0,0,0,0.01,37500000,"63, 63, 63, 81, 36, 63, 63, 81, 63, 63, 81, 63",2026-03-07 03:13:11,"Video, Image, Related searches, AI overview",informational,Organic
doctors who can prescribe cbd oil perth,40,40,70,22,0,https://www.candormedical.com/,0,0,0,0,107,"65, 53, 65, 53, 19, 7, 19, 15, 11, 11, 11, 7",2026-03-25 11:02:32,"Local pack, Video, People also ask, Related searches, AI overview",informational,Organic
candor app,9,9,110,28,0.61,https://www.candormedical.com/faq,0,0,0,0.21,142,"42, 52, 52, 66, 66, 66, 80, 66, 52, 33, 19, 33",2026-03-29 14:31:36,"Sitelinks, Related searches","navigational, transactional",Organic
candor app,17,17,110,28,0.61,https://www.candormedical.com/treatments/alternative-therapy,0,0,0,0.21,142,"42, 52, 52, 66, 66, 66, 80, 66, 52, 33, 19, 33",2026-03-29 14:31:36,"Sitelinks, Related searches","navigational, transactional",Organic
best cannabis clinic australia,28,28,110,49,0,https://www.candormedical.com/,0,0,0,0,3960000,"33, 19, 42, 33, 52, 100, 80, 80, 80, 66, 52, 52",2026-03-22 13:52:04,"Knowledge panel, Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",commercial,Organic
alternalead,17,0,590,27,43.9,https://www.candormedical.com/,0,0,0,0.78,82900,"45, 30, 100, 45, 24, 30, 36, 36, 76, 67, 36, 30",2026-04-24 21:06:51,"Knowledge panel, Sitelinks, Video, Ads bottom, People also ask, Related searches",navigational,Organic
medical marijuanas perth cost,57,27,320,12,36.72,https://www.candormedical.com/,0,0,0,0.73,134,"100, 35, 29, 54, 81, 54, 81, 66, 66, 66, 66, 54",2026-04-16 08:54:43,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
medical canibas,42,42,90,57,0,https://www.candormedical.com/,0,0,0,0,0,"0, 1, 1, 1, 1, 3, 5, 100, 3, 5, 1, 54",2026-03-09 13:36:29,"Video, Video Carousel, Related searches, AI overview",informational,Organic
what is alternative health care,80,80,90,80,83.59,https://www.candormedical.com/,0,0,0,0.17,0,"50, 50, 64, 50, 64, 64, 35, 64, 78, 100, 78, 50",2026-03-06 15:45:57,"Sitelinks, Image, Related searches, AI overview",informational,Organic
medical marijuanas companies,19,19,90,53,18.11,https://www.candormedical.com/,0,0,0,0.09,0,"100, 81, 63, 81, 81, 100, 81, 63, 81, 100, 63, 81",2026-03-06 12:51:58,"Local pack, Video, Related searches, AI overview",commercial,Organic
medical marijuanas companies,24,19,90,53,18.11,https://www.candormedical.com/,0,0,0,0.09,0,"100, 81, 63, 81, 81, 100, 81, 63, 81, 100, 63, 81",2026-03-06 12:51:58,"Local pack, Video, Related searches, AI overview",commercial,Organic
how to skip a period when on the pill,36,36,140,40,0,https://www.candormedical.com/education/how-to-skip-your-period,0,0,0,0.01,144,"53, 53, 34, 53, 53, 53, 42, 53, 65, 53, 42, 65",2026-03-25 21:17:20,"Sitelinks, Video, Image, Related searches, Discussions and forums, AI overview",informational,Organic
how to skip a period when on the pill,55,36,140,40,0,https://www.candormedical.com/education/how-to-skip-your-period,0,0,0,0.01,144,"53, 53, 34, 53, 53, 53, 42, 53, 65, 53, 42, 65",2026-03-25 21:17:20,"Sitelinks, Video, Image, Related searches, Discussions and forums, AI overview",informational,Organic
herpes medication australia,70,53,110,18,0,https://www.candormedical.com/,0,0,0,0,5930000,"15, 26, 7, 34, 26, 34, 100, 53, 80, 53, 53, 80",2026-04-02 08:15:31,"Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
medical weed,60,16,1600,71,0,https://www.candormedical.com/,0,0,0,0,79600000,"55, 44, 34, 34, 82, 65, 44, 44, 34, 100, 34, 34",2026-04-16 19:31:38,"Video, Related searches, Discussions and forums, Ads middle, AI overview",informational,Organic
candor medical contact number,21,21,110,27,1.72,https://www.candormedical.com/treatments/allergies,0,0,0,0.33,0,"9, 9, 23, 52, 100, 100, 100, 80, 33, 33, 23, 19",2026-03-18 07:46:16,"Knowledge panel, Sitelinks, Video, Related searches",navigational,Organic
candor medical contact number,24,24,110,27,1.72,https://www.candormedical.com/pricing-guide,0,0,0,0.33,0,"9, 9, 23, 52, 100, 100, 100, 80, 33, 33, 23, 19",2026-03-18 07:46:16,"Knowledge panel, Sitelinks, Video, Related searches",navigational,Organic
candor medical contact number,68,68,110,27,1.72,https://www.candormedical.com/treatments/contraceptive-pill,0,0,0,0.33,0,"9, 9, 23, 52, 100, 100, 100, 80, 33, 33, 23, 19",2026-03-18 07:46:16,"Knowledge panel, Sitelinks, Video, Related searches",navigational,Organic
cold saw lips,75,75,70,66,0,https://www.candormedical.com/education/what-are-cold-sores,0,0,0,0,91900000,"4, 17, 17, 1, 1, 2, 2, 14, 0, 11, 0, 17",2026-03-18 20:11:06,"Image pack, Video, Image, Video Carousel, Related searches, Discussions and forums, AI overview",informational,Organic
medical cannabis prescription online,9,9,70,44,0,https://www.candormedical.com/,0,0,0,0,45400000,"18, 100, 100, 18, 100, 63, 63, 36, 81, 45, 63, 81",2026-04-07 20:19:05,"Video, Related searches, Discussions and forums",commercial,Organic
doctor canna,22,22,480,30,6.28,https://www.candormedical.com/,0,0,0,0.58,183,"45, 55, 45, 36, 36, 30, 24, 45, 36, 30, 30, 24",2026-03-27 13:24:44,"Knowledge panel, Sitelinks, Video, Related searches",navigational,Organic
medicinal weed nsw,92,0,90,46,65.55,https://www.candormedical.com/,0,0,0,0.95,1520000,"21, 17, 21, 5, 5, 4, 5, 9, 3, 7, 5, 5",2026-04-20 21:39:59,"Video, Image, Ads bottom, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
weight loss clinic online,37,37,90,4,11.99,https://www.candormedical.com/treatments/weight-loss,0,0,0,0.9,116,"29, 29, 29, 29, 29, 41, 100, 64, 100, 82, 82, 64",2026-03-08 15:25:23,"Video, Related searches, AI overview",informational,Organic
thc gummies gold coast,42,34,50,6,0,https://www.candormedical.com/,0,0,0,0.33,161,"81, 45, 18, 18, 18, 18, 18, 100, 63, 100, 100, 45",2026-04-03 02:57:30,"Sitelinks, Related searches",informational,Organic
medical cannabis near me,28,0,90,46,0,https://www.candormedical.com/,0,0,0,0,146,"29, 10, 10, 10, 14, 10, 35, 35, 29, 10, 18, 14",2026-04-01 19:18:42,"Local pack, Image",transactional,Organic
alternaleaf perth,50,0,110,24,80.29,https://www.candormedical.com/,0,0,0,0.82,3270,"9, 9, 52, 52, 52, 80, 100, 66, 80, 66, 66, 66",2026-04-24 17:54:10,"Knowledge panel, Sitelinks, People also ask, Related searches, Ads middle",navigational,Organic
online weight loss doctor,96,96,90,7,0,https://www.candormedical.com/treatments/weight-loss,0,0,0,0,131,"14, 14, 7, 14, 7, 100, 100, 78, 100, 100, 100, 100",2026-03-11 18:32:13,"Related searches, AI overview",informational,Organic
candor medical weed,2,0,40,,5.41,https://www.candormedical.com/pricing-guide,0,0,0,0.76,183000,"18, 18, 18, 18, 18, 18, 63, 63, 18, 27, 100, 63",2026-04-15 07:51:36,"Sitelinks, People also ask, Related searches",navigational,People also ask
candor medical weed,2,0,40,,5.41,https://www.candormedical.com/faq,0,0,0,0.76,183000,"18, 18, 18, 18, 18, 18, 63, 63, 18, 27, 100, 63",2026-04-15 07:51:36,"Sitelinks, People also ask, Related searches",navigational,People also ask
sexual health melbourne,82,82,70,28,0,https://www.candormedical.com/,0,0,0,0,0,"42, 52, 42, 33, 33, 33, 23, 33, 42, 33, 33, 19",2026-03-10 01:10:49,"Local pack, Video, Image, Video Carousel, Related searches, See results about","commercial, navigational",Organic
dispensary and pharmacy,54,54,70,34,3.66,https://www.candormedical.com/,0,0,0,0.16,0,"77, 77, 77, 77, 77, 77, 55, 100, 77, 77, 22, 22",2026-03-09 18:54:49,"Local pack, Video, Image, Related searches, AI overview",commercial,Organic
medical cannabis adelaide,64,64,140,39,0,https://www.candormedical.com/,0,0,0,0,0,"34, 34, 26, 26, 26, 19, 65, 65, 65, 80, 100, 80",2026-03-10 22:31:31,"Local pack, Video, Related searches",commercial,Organic
prescribed thc,40,40,90,61,0,https://www.candormedical.com/,0,0,0,0,0,"63, 63, 63, 63, 63, 81, 81, 63, 81, 81, 100, 100",2026-03-06 08:23:24,"Video, Video Carousel, Related searches, Discussions and forums, AI overview",informational,Organic
weed prescription melbourne,13,13,70,47,0,https://www.candormedical.com/,0,0,0,0.33,314000,"27, 27, 100, 63, 63, 63, 63, 36, 63, 63, 63, 45",2026-03-06 19:50:54,"Video, Related searches, Discussions and forums, AI overview",informational,Organic
missed birth control pill,41,41,110,42,0,https://www.candormedical.com/education/what-do-i-do-if-i-miss-a-pill,0,0,0,0,125,"80, 66, 66, 66, 66, 66, 52, 42, 52, 52, 66, 14",2026-03-26 14:08:49,"Image pack, Video, Featured snippet, Image, Related searches, Discussions and forums",informational,Organic
canna link,8,8,50,69,4.48,https://www.candormedical.com/,0,0,0,0.56,26700000,"35, 21, 35, 28, 78, 50, 35, 35, 28, 28, 28, 28",2026-03-23 20:34:21,"Knowledge panel, Sitelinks, Related searches",navigational,Organic
candor candor,1,0,70,49,0,https://www.candormedical.com/,0,0,0,0,11700000,"0, 0, 0, 0, 0, 0, 0, 100, 66, 4, 0, 2",2026-04-11 23:27:22,"Instant answer, Sitelinks, Video, Image, Related searches, AI overview",informational,AI overview
buy cbd gummies australia,43,43,140,17,0,https://www.candormedical.com/,0,0,0,0,26000000,"34, 53, 53, 53, 65, 53, 100, 80, 65, 53, 65, 42",2026-03-31 03:53:22,"Local pack, Sitelinks, Video, Related searches, Discussions and forums, AI overview",transactional,Organic
adhd gummies,34,0,110,19,1.2,https://www.candormedical.com/,0,0,0,1,136,"9, 52, 100, 66, 52, 52, 52, 52, 52, 52, 66, 42",2026-04-08 13:40:52,"Image pack, Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic
cost of oral contraceptives,69,69,90,17,0.71,https://www.candormedical.com/treatments/contraceptive-pill,0,0,0,0.05,0,"11, 41, 41, 41, 52, 64, 41, 64, 82, 64, 64, 100",2026-03-18 22:22:37,"Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
alterneaf,17,69,210,34,43.9,https://www.candormedical.com/,0,0,0,0.78,74800,"100, 4, 18, 54, 66, 35, 43, 66, 35, 35, 66, 43",2026-04-16 19:02:05,"Knowledge panel, Sitelinks, Video, Ads bottom, Video Carousel, People also ask, Related searches",navigational,Organic
how much does contraception cost,19,19,90,9,0,https://www.candormedical.com/treatments/contraceptive-pill,0,0,0,0.03,0,"42, 52, 52, 66, 66, 42, 33, 42, 33, 33, 42, 33",2026-03-08 10:06:52,"Sitelinks, Video, Related searches, AI overview",informational,Organic
jet lag social,54,0,50,37,0,https://www.candormedical.com/education/social-jet-lag,0,0,0,0.33,21800000,"18, 18, 18, 100, 18, 18, 18, 100, 100, 100, 18, 18",2026-04-14 03:19:10,"Video, Image, People also ask, Related searches, AI overview",informational,Organic
erectile dysfunction treatment online,96,0,50,5,0,https://www.candormedical.com/treatments/erectile-dysfunction,0,0,0,0,126,"5, 5, 0, 0, 5, 5, 64, 64, 52, 41, 41, 41",2026-04-27 17:14:56,"Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
is weed legal in melbourne,68,68,170,37,70.79,https://www.candormedical.com/,0,0,0,0.06,3240000,"66, 80, 100, 100, 80, 66, 80, 100, 100, 80, 100, 80",2026-03-31 07:29:12,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic
